UserId,Tweets,Likes,Comments,Retweets,Tweet_Url
@IRCTCofficial,"Embark on a Journey of a Lifetime: NORTH EAST DISCOVERY

Get ready for an adventure like no other! Join us on the ""NORTH EAST DISCOVERY"" tour by Bharat Gaurav Deluxe AC Tourist Train, an incredible 15-day journey through the enchanting states of Assam, Arunachal Pradesh,…",38,25,5,https://twitter.com/IRCTCofficial/status/1718605318777970721
@IRCTCofficial,Celebrate this,8,3,1,https://twitter.com/IRCTCofficial/status/1721532810241221003
@IRCTCofficial,"Are you looking for hotels with a WiFi connection?

Go to",10,2,2,https://twitter.com/IRCTCofficial/status/1721408815541969085
@IRCTCofficial,November is the time to,11,1,1,https://twitter.com/IRCTCofficial/status/1721131275900350896
@IRCTCofficial,Celebrate a bright and lively,28,2,6,https://twitter.com/IRCTCofficial/status/1720695399848038879
@IRCTCofficial,"Witness the grandeur of one of the largest cattle fairs in Pushkar. 

Book your tickets now on",13,2,1,https://twitter.com/IRCTCofficial/status/1720505852568989858
@IRCTCofficial,Escape the touch of winter amidst the exotic tropical islands with Amazing Andaman Ex,18,1,3,https://twitter.com/IRCTCofficial/status/1720428307727183879
@IRCTCofficial,"If you were a tourist destination, who would you be?

Pick your match and share in the comments!",27,4,2,https://twitter.com/IRCTCofficial/status/1720063945967649165
@IRCTCofficial,"PIDPI - Public Interest Disclosure and Protection of Informer Resolution, 2004. It is a powerful tool that protects the whistleblower's.

This",14,1,4,https://twitter.com/IRCTCofficial/status/1719985324192125324
@IRCTCofficial,"It's a battle of beaches!

Tell us, which one would you choose: Black Beach or Pink Beach?

Book the Bali tour Package at",11,2,3,https://twitter.com/IRCTCofficial/status/1719701164290380190
@IRCTCofficial,Set off on an adventure to the mesmerising cities of,9,4,2,https://twitter.com/IRCTCofficial/status/1719375230827651411
@IRCTCofficial,"Let's play a guessing game!

Can you name the country with these missing letters?

Test your geography skills!",69,97,4,https://twitter.com/IRCTCofficial/status/1719338569922421094
@IRCTCofficial,"Want to hit the beaches for the last time before winter sets in?

Here are some Indian beaches you should go to.

Book",14,1,3,https://twitter.com/IRCTCofficial/status/1719283127934415328
@IRCTCofficial,"Think blue and fill in the crossword!

Also, tell us how many of these beautiful places have you visited?",15,6,1,https://twitter.com/IRCTCofficial/status/1718974214315880530
@IRCTCofficial,देश के हर घर से जुटाई गई मिट्टी और चावल के अमृत कलश,11,1,2,https://twitter.com/IRCTCofficial/status/1718580263314493880
